,Issue Date,Location,Violation Code
,4/4/16,Svc & Disabled 4058,Parking Permit Vio
,4/11/16,Svc & Disabled 4058,Overtime
,4/12/16,Svc & Disabled 4058,Overtime
,4/19/16,Svc & Disabled 4058,Parking Permit Vio
,4/19/16,Svc & Disabled 4058,Parking Permit Vio
,4/20/16,Svc & Disabled 4058,Overtime
,4/20/16,Svc & Disabled 4058,Overtime
,5/2/16,Svc & Disabled 4058,Parking Permit Vio
,5/6/16,Svc & Disabled 4058,Parking Permit Vio
,8/6/15,Svc & Disabled 4059,Overtime
,9/2/15,Svc & Disabled 4059,Overtime
,9/8/15,Svc & Disabled 4059,Overtime
,9/8/15,Svc & Disabled 4059,Overtime
,9/25/15,Svc & Disabled 4059,Overtime
,9/25/15,Svc & Disabled 4059,Overtime
,11/3/15,Svc & Disabled 4059,Overtime
,11/4/15,Svc & Disabled 4059,Overtime
,11/19/15,Svc & Disabled 4059,Overtime
,12/16/15,Svc & Disabled 4059,Overtime
,12/18/15,Svc & Disabled 4059,Overtime
,1/19/16,Svc & Disabled 4059,Overtime
,1/22/16,Svc & Disabled 4059,Overtime
,1/22/16,Svc & Disabled 4059,Overtime
,1/26/16,Svc & Disabled 4059,Parking Permit Vio
,1/28/16,Svc & Disabled 4059,Overtime
,1/28/16,Svc & Disabled 4059,Parking Permit Vio
,1/28/16,Svc & Disabled 4059,Parking Permit Vio
,2/13/16,Svc & Disabled 4059,Overtime
,2/18/16,Svc & Disabled 4059,Overtime
,2/20/16,Svc & Disabled 4059,Overtime
,3/3/16,Svc & Disabled 4059,Overtime
,3/5/16,Svc & Disabled 4059,Overtime
,3/24/16,Svc & Disabled 4059,Overtime
,4/14/16,Svc & Disabled 4059,Overtime
,4/18/16,Svc & Disabled 4059,Overtime
,5/2/16,Svc & Disabled 4059,Overtime
,5/24/16,Svc & Disabled 4059,Overtime
,8/25/15,Svc & Disabled 4062,Park/Improper Area
,9/10/15,Svc & Disabled 4062,Park/Improper Area
,10/13/15,Svc & Disabled 4062,Prohibited Parking
,10/22/15,Svc & Disabled 4062,Parking Permit Vio
,10/30/15,Svc & Disabled 4062,Park/Improper Area
,12/14/15,Svc & Disabled 4062,Overtime
,12/14/15,Svc & Disabled 4062,Park/Improper Area
,1/26/16,Svc & Disabled 4062,Park/Improper Area
,1/27/16,Svc & Disabled 4062,Park/Improper Area
,2/2/16,Svc & Disabled 4062,Park/Improper Area
,2/18/16,Svc & Disabled 4062,Overtime
,2/26/16,Svc & Disabled 4062,Prohibited Parking
,4/7/16,Svc & Disabled 4062,Parking Permit Vio
,8/13/15,Svc & Disabled 4063,Overtime
,9/9/15,Svc & Disabled 4063,Overtime
,9/23/15,Svc & Disabled 4063,Parking Permit Vio
,9/23/15,Svc & Disabled 4063,Service Space
,9/28/15,Svc & Disabled 4063,Overtime
,10/15/15,Svc & Disabled 4063,Park/Improper Area
,11/3/15,Svc & Disabled 4063,Service Space
,11/4/15,Svc & Disabled 4063,Overtime
,11/8/15,Svc & Disabled 4063,Overtime
,11/8/15,Svc & Disabled 4063,Overtime
,11/30/15,Svc & Disabled 4063,Prohibited Parking
,12/9/15,Svc & Disabled 4063,Prohibited Parking
,1/8/16,Svc & Disabled 4063,Prohibited Parking
,1/21/16,Svc & Disabled 4063,Overtime
,1/26/16,Svc & Disabled 4063,Meter Violation
,1/27/16,Svc & Disabled 4063,Overtime
,1/29/16,Svc & Disabled 4063,Overtime
,2/20/16,Svc & Disabled 4063,Overtime
,3/8/16,Svc & Disabled 4063,Overtime
,3/21/16,Svc & Disabled 4063,Overtime
,4/19/16,Svc & Disabled 4063,Overtime
,5/6/16,Svc & Disabled 4063,Parking Permit Vio
,5/6/16,Svc & Disabled 4063,Parking Permit Vio
,5/16/16,Svc & Disabled 4063,Parking Permit Vio
,5/17/16,Svc & Disabled 4063,Overtime
,5/24/16,Svc & Disabled 4063,Boot Fee - 1QA
,5/24/16,Svc & Disabled 4063,Overtime
,5/25/16,Svc & Disabled 4063,Parking Over Line
,8/3/15,Svc & Disabled 5073,Service Space
,8/6/15,Svc & Disabled 5073,Overtime
,8/6/15,Svc & Disabled 5073,Overtime
,8/6/15,Svc & Disabled 5073,Overtime
,8/6/15,Svc & Disabled 5073,Overtime
,8/10/15,Svc & Disabled 5073,Service Space
,8/11/15,Svc & Disabled 5073,Overtime
,8/13/15,Svc & Disabled 5073,Overtime
,8/13/15,Svc & Disabled 5073,Service Space
,8/24/15,Svc & Disabled 5073,Parking Permit Vio
,8/24/15,Svc & Disabled 5073,Service Space
,8/28/15,Svc & Disabled 5073,Overtime
,8/31/15,Svc & Disabled 5073,Parking Permit Vio
,8/31/15,Svc & Disabled 5073,Parking Permit Vio
,8/31/15,Svc & Disabled 5073,Parking Permit Vio
,8/31/15,Svc & Disabled 5073,Service Space
,8/31/15,Svc & Disabled 5073,Service Space
,9/10/15,Svc & Disabled 5073,Service Space
,9/11/15,Svc & Disabled 5073,Service Space
,9/21/15,Svc & Disabled 5073,Service Space
,9/29/15,Svc & Disabled 5073,Overtime
,10/1/15,Svc & Disabled 5073,Service Space
,10/1/15,Svc & Disabled 5073,Service Space
,10/1/15,Svc & Disabled 5073,Service Space
,10/1/15,Svc & Disabled 5073,Service Space
,10/5/15,Svc & Disabled 5073,Overtime
,10/5/15,Svc & Disabled 5073,Service Space
,10/5/15,Svc & Disabled 5073,Service Space
,10/6/15,Svc & Disabled 5073,Overtime
,10/7/15,Svc & Disabled 5073,Overtime
,10/7/15,Svc & Disabled 5073,Service Space
,10/8/15,Svc & Disabled 5073,Overtime
,10/8/15,Svc & Disabled 5073,Overtime
,10/9/15,Svc & Disabled 5073,Park/Improper Area
,10/12/15,Svc & Disabled 5073,Overtime
,10/12/15,Svc & Disabled 5073,Overtime
,10/14/15,Svc & Disabled 5073,Service Space
,10/22/15,Svc & Disabled 5073,Service Space
,10/22/15,Svc & Disabled 5073,Service Space
,10/27/15,Svc & Disabled 5073,Overtime
,10/27/15,Svc & Disabled 5073,Service Space
,10/28/15,Svc & Disabled 5073,Overtime
,10/28/15,Svc & Disabled 5073,Overtime
,10/28/15,Svc & Disabled 5073,Overtime
,10/29/15,Svc & Disabled 5073,Overtime
,10/30/15,Svc & Disabled 5073,Overtime
,10/30/15,Svc & Disabled 5073,Parking Permit Vio
,10/30/15,Svc & Disabled 5073,Service Space
,10/30/15,Svc & Disabled 5073,Service Space
,11/2/15,Svc & Disabled 5073,Service Space
,11/4/15,Svc & Disabled 5073,Overtime
,11/6/15,Svc & Disabled 5073,Overtime
,11/6/15,Svc & Disabled 5073,Parking Permit Vio
,11/10/15,Svc & Disabled 5073,Overtime
,11/12/15,Svc & Disabled 5073,Overtime
,11/12/15,Svc & Disabled 5073,Overtime
,11/12/15,Svc & Disabled 5073,Overtime
,11/12/15,Svc & Disabled 5073,Parking Permit Vio
,11/13/15,Svc & Disabled 5073,Service Space
,11/16/15,Svc & Disabled 5073,Overtime
,11/18/15,Svc & Disabled 5073,Overtime
,11/18/15,Svc & Disabled 5073,Service Space
,11/18/15,Svc & Disabled 5073,Service Space
,11/18/15,Svc & Disabled 5073,Service Space
,11/23/15,Svc & Disabled 5073,Parking Permit Vio
,11/24/15,Svc & Disabled 5073,Service Space
,11/30/15,Svc & Disabled 5073,Overtime
,11/30/15,Svc & Disabled 5073,Overtime
,11/30/15,Svc & Disabled 5073,Parking Permit Vio
,11/30/15,Svc & Disabled 5073,Service Space
,12/1/15,Svc & Disabled 5073,Service Space
,12/1/15,Svc & Disabled 5073,Service Space
,12/2/15,Svc & Disabled 5073,Parking Permit Vio
,12/2/15,Svc & Disabled 5073,Service Space
,12/4/15,Svc & Disabled 5073,Overtime
,12/4/15,Svc & Disabled 5073,Overtime
,12/4/15,Svc & Disabled 5073,Overtime
,12/4/15,Svc & Disabled 5073,Overtime
,12/4/15,Svc & Disabled 5073,Parking Permit Vio
,12/4/15,Svc & Disabled 5073,Parking Permit Vio
,12/4/15,Svc & Disabled 5073,Service Space
,12/4/15,Svc & Disabled 5073,Service Space
,12/4/15,Svc & Disabled 5073,Service Space
,12/4/15,Svc & Disabled 5073,Service Space
,12/4/15,Svc & Disabled 5073,Service Space
,12/7/15,Svc & Disabled 5073,Service Space
,12/8/15,Svc & Disabled 5073,Overtime
,12/8/15,Svc & Disabled 5073,Overtime
,12/9/15,Svc & Disabled 5073,Overtime
,12/9/15,Svc & Disabled 5073,Parking Permit Vio
,12/11/15,Svc & Disabled 5073,Overtime
,12/11/15,Svc & Disabled 5073,Service Space
,12/14/15,Svc & Disabled 5073,Overtime
,1/5/16,Svc & Disabled 5073,Service Space
,1/8/16,Svc & Disabled 5073,Overtime
,1/14/16,Svc & Disabled 5073,Overtime
,1/15/16,Svc & Disabled 5073,Overtime
,1/17/16,Svc & Disabled 5073,Overtime
,1/20/16,Svc & Disabled 5073,Service Space
,1/22/16,Svc & Disabled 5073,Service Space
,1/22/16,Svc & Disabled 5073,Service Space
,1/25/16,Svc & Disabled 5073,Boot Fee - 1QA
,1/25/16,Svc & Disabled 5073,Service Space
,2/1/16,Svc & Disabled 5073,Overtime
,2/1/16,Svc & Disabled 5073,Overtime
,2/1/16,Svc & Disabled 5073,Service Space
,2/2/16,Svc & Disabled 5073,Overtime
,2/2/16,Svc & Disabled 5073,Service Space
,2/5/16,Svc & Disabled 5073,Overtime
,2/5/16,Svc & Disabled 5073,Overtime
,2/5/16,Svc & Disabled 5073,Service Space
,2/5/16,Svc & Disabled 5073,Service Space
,2/9/16,Svc & Disabled 5073,Overtime
,2/10/16,Svc & Disabled 5073,Overtime
,2/12/16,Svc & Disabled 5073,Overtime
,2/12/16,Svc & Disabled 5073,Service Space
,2/16/16,Svc & Disabled 5073,Park/Improper Area
,2/16/16,Svc & Disabled 5073,Parking Permit Vio
,2/17/16,Svc & Disabled 5073,Overtime
,2/18/16,Svc & Disabled 5073,Overtime
,2/20/16,Svc & Disabled 5073,Overtime
,2/23/16,Svc & Disabled 5073,Boot Fee - 1QA
,2/23/16,Svc & Disabled 5073,Overtime
,2/23/16,Svc & Disabled 5073,Parking Permit Vio
,2/23/16,Svc & Disabled 5073,Service Space
,2/23/16,Svc & Disabled 5073,Service Space
,2/24/16,Svc & Disabled 5073,Overtime
,2/24/16,Svc & Disabled 5073,Overtime
,2/24/16,Svc & Disabled 5073,Overtime
,2/24/16,Svc & Disabled 5073,Service Space
,2/25/16,Svc & Disabled 5073,Overtime
,2/25/16,Svc & Disabled 5073,Overtime
,2/26/16,Svc & Disabled 5073,Service Space
,3/7/16,Svc & Disabled 5073,Overtime
,3/11/16,Svc & Disabled 5073,Overtime
,3/11/16,Svc & Disabled 5073,Overtime
,3/11/16,Svc & Disabled 5073,Parking Permit Vio
,3/11/16,Svc & Disabled 5073,Parking Permit Vio
,3/15/16,Svc & Disabled 5073,Service Space
,3/17/16,Svc & Disabled 5073,Service Space
,3/21/16,Svc & Disabled 5073,Service Space
,3/24/16,Svc & Disabled 5073,Parking Permit Vio
,3/26/16,Svc & Disabled 5073,Overtime
,3/29/16,Svc & Disabled 5073,Parking Permit Vio
,4/4/16,Svc & Disabled 5073,Service Space
,4/6/16,Svc & Disabled 5073,Overtime
,4/12/16,Svc & Disabled 5073,Overtime
,4/13/16,Svc & Disabled 5073,Overtime
,4/13/16,Svc & Disabled 5073,Overtime
,4/19/16,Svc & Disabled 5073,Boot Fee - 1QA
,4/19/16,Svc & Disabled 5073,Parking Permit Vio
,4/19/16,Svc & Disabled 5073,Parking Permit Vio
,4/19/16,Svc & Disabled 5073,Service Space
,4/20/16,Svc & Disabled 5073,Overtime
,4/20/16,Svc & Disabled 5073,Service Space
,4/21/16,Svc & Disabled 5073,Overtime
,4/22/16,Svc & Disabled 5073,Service Space
,4/25/16,Svc & Disabled 5073,Overtime
,4/26/16,Svc & Disabled 5073,Overtime
,4/26/16,Svc & Disabled 5073,Overtime
,4/26/16,Svc & Disabled 5073,Overtime
,4/27/16,Svc & Disabled 5073,Parking Permit Vio
,4/27/16,Svc & Disabled 5073,Parking Permit Vio
,4/29/16,Svc & Disabled 5073,Parking Permit Vio
,4/29/16,Svc & Disabled 5073,Parking Permit Vio
,5/16/16,Svc & Disabled 5073,Service Space
,5/16/16,Svc & Disabled 5073,Service Space
,8/6/15,Svc & Disabled 5075,Overtime
,8/13/15,Svc & Disabled 5075,Overtime
,8/24/15,Svc & Disabled 5075,Service Space
,8/26/15,Svc & Disabled 5075,Overtime
,8/26/15,Svc & Disabled 5075,Overtime
,8/28/15,Svc & Disabled 5075,Overtime
,8/28/15,Svc & Disabled 5075,Overtime
,8/28/15,Svc & Disabled 5075,Service Space
,8/31/15,Svc & Disabled 5075,Overtime
,8/31/15,Svc & Disabled 5075,Parking Permit Vio
,8/31/15,Svc & Disabled 5075,Service Space
,9/1/15,Svc & Disabled 5075,Overtime
,9/1/15,Svc & Disabled 5075,Overtime
,9/1/15,Svc & Disabled 5075,Service Space
,9/1/15,Svc & Disabled 5075,Service Space
,9/24/15,Svc & Disabled 5075,Service Space
,10/2/15,Svc & Disabled 5075,Service Space
,10/6/15,Svc & Disabled 5075,Parking Permit Vio
,10/9/15,Svc & Disabled 5075,Service Space
,10/9/15,Svc & Disabled 5075,Service Space
,10/12/15,Svc & Disabled 5075,Overtime
,10/20/15,Svc & Disabled 5075,Parking Permit Vio
,10/21/15,Svc & Disabled 5075,Park/Improper Area
,11/3/15,Svc & Disabled 5075,Overtime
,11/3/15,Svc & Disabled 5075,Overtime
,11/3/15,Svc & Disabled 5075,Overtime
,11/3/15,Svc & Disabled 5075,Overtime
,11/6/15,Svc & Disabled 5075,Overtime
,11/6/15,Svc & Disabled 5075,Overtime
,11/6/15,Svc & Disabled 5075,Overtime
,11/6/15,Svc & Disabled 5075,Service Space
,11/6/15,Svc & Disabled 5075,Service Space
,11/6/15,Svc & Disabled 5075,Service Space
,11/9/15,Svc & Disabled 5075,Meter Violation
,11/9/15,Svc & Disabled 5075,Overtime
,11/9/15,Svc & Disabled 5075,Overtime
,11/9/15,Svc & Disabled 5075,Overtime
,11/9/15,Svc & Disabled 5075,Overtime
,11/9/15,Svc & Disabled 5075,Service Space
,11/9/15,Svc & Disabled 5075,Service Space
,11/10/15,Svc & Disabled 5075,Overtime
,11/12/15,Svc & Disabled 5075,Overtime
,11/12/15,Svc & Disabled 5075,Overtime
,11/12/15,Svc & Disabled 5075,Overtime
,11/16/15,Svc & Disabled 5075,Overtime
,11/18/15,Svc & Disabled 5075,Overtime
,11/18/15,Svc & Disabled 5075,Parking Permit Vio
,11/23/15,Svc & Disabled 5075,Service Space
,11/24/15,Svc & Disabled 5075,Parking Over Line
,11/24/15,Svc & Disabled 5075,Service Space
,11/24/15,Svc & Disabled 5075,Service Space
,11/24/15,Svc & Disabled 5075,W/C Space/Access - 1DA
,12/2/15,Svc & Disabled 5075,Overtime
,12/2/15,Svc & Disabled 5075,Service Space
,12/3/15,Svc & Disabled 5075,Service Space
,12/7/15,Svc & Disabled 5075,Overtime
,12/7/15,Svc & Disabled 5075,Overtime
,12/7/15,Svc & Disabled 5075,Service Space
,12/9/15,Svc & Disabled 5075,Overtime
,12/9/15,Svc & Disabled 5075,Overtime
,12/9/15,Svc & Disabled 5075,Service Space
,12/11/15,Svc & Disabled 5075,Overtime
,12/11/15,Svc & Disabled 5075,Parking Permit Vio
,12/13/15,Svc & Disabled 5075,Overtime
,1/7/16,Svc & Disabled 5075,Service Space
,1/8/16,Svc & Disabled 5075,Service Space
,1/11/16,Svc & Disabled 5075,Service Space
,1/21/16,Svc & Disabled 5075,Parking Permit Vio
,1/21/16,Svc & Disabled 5075,Service Space
,2/1/16,Svc & Disabled 5075,Overtime
,2/1/16,Svc & Disabled 5075,Overtime
,2/2/16,Svc & Disabled 5075,Overtime
,2/2/16,Svc & Disabled 5075,Service Space
,2/3/16,Svc & Disabled 5075,Overtime
,2/3/16,Svc & Disabled 5075,Overtime
,2/5/16,Svc & Disabled 5075,Service Space
,2/5/16,Svc & Disabled 5075,Service Space
,2/5/16,Svc & Disabled 5075,Service Space
,2/9/16,Svc & Disabled 5075,Overtime
,2/9/16,Svc & Disabled 5075,Parking Permit Vio
,2/10/16,Svc & Disabled 5075,Overtime
,2/10/16,Svc & Disabled 5075,Overtime
,2/18/16,Svc & Disabled 5075,Overtime
,2/19/16,Svc & Disabled 5075,Boot Fee - 1QA
,2/19/16,Svc & Disabled 5075,Overtime
,2/20/16,Svc & Disabled 5075,Overtime
,2/22/16,Svc & Disabled 5075,Overtime
,2/22/16,Svc & Disabled 5075,Overtime
,2/23/16,Svc & Disabled 5075,Overtime
,2/24/16,Svc & Disabled 5075,Service Space
,2/24/16,Svc & Disabled 5075,Service Space
,2/24/16,Svc & Disabled 5075,Service Space
,2/25/16,Svc & Disabled 5075,Service Space
,3/3/16,Svc & Disabled 5075,Service Space
,3/9/16,Svc & Disabled 5075,Service Space
,3/14/16,Svc & Disabled 5075,Service Space
,3/14/16,Svc & Disabled 5075,Service Space
,3/14/16,Svc & Disabled 5075,Service Space
,3/23/16,Svc & Disabled 5075,Service Space
,3/26/16,Svc & Disabled 5075,Overtime
,4/6/16,Svc & Disabled 5075,Service Space
,4/7/16,Svc & Disabled 5075,Overtime
,4/7/16,Svc & Disabled 5075,Parking Permit Vio
,4/7/16,Svc & Disabled 5075,Service Space
,4/19/16,Svc & Disabled 5075,Boot Fee - 1QA
,4/19/16,Svc & Disabled 5075,Parking Permit Vio
,4/19/16,Svc & Disabled 5075,Service Space
,4/20/16,Svc & Disabled 5075,Overtime
,4/20/16,Svc & Disabled 5075,Park/Improper Area
,4/20/16,Svc & Disabled 5075,Parking Over Line
,4/21/16,Svc & Disabled 5075,Parking Permit Vio
,4/22/16,Svc & Disabled 5075,Service Space
,4/27/16,Svc & Disabled 5075,Overtime
,4/27/16,Svc & Disabled 5075,Overtime
,4/27/16,Svc & Disabled 5075,Overtime
,4/27/16,Svc & Disabled 5075,Parking Permit Vio
,4/27/16,Svc & Disabled 5075,Parking Permit Vio
,4/27/16,Svc & Disabled 5075,Service Space
,4/29/16,Svc & Disabled 5075,Overtime
,4/29/16,Svc & Disabled 5075,Service Space
,8/7/15,Svc & Disabled 5083,Overtime
,8/10/15,Svc & Disabled 5083,Service Space
,10/6/15,Svc & Disabled 5083,Service Space
,10/15/15,Svc & Disabled 5083,Service Space
,10/15/15,Svc & Disabled 5083,Service Space
,10/26/15,Svc & Disabled 5083,Overtime
,10/29/15,Svc & Disabled 5083,Overtime
,11/2/15,Svc & Disabled 5083,Service Space
,11/2/15,Svc & Disabled 5083,Service Space
,11/2/15,Svc & Disabled 5083,Service Space
,11/3/15,Svc & Disabled 5083,Service Space
,11/3/15,Svc & Disabled 5083,Service Space
,11/9/15,Svc & Disabled 5083,Overtime
,11/10/15,Svc & Disabled 5083,W/C Space/Access - 1DA
,11/19/15,Svc & Disabled 5083,Service Space
,11/19/15,Svc & Disabled 5083,Service Space
,11/19/15,Svc & Disabled 5083,W/C Space/Access - 1DA
,12/4/15,Svc & Disabled 5083,Parking Permit Vio
,12/8/15,Svc & Disabled 5083,Overtime
,12/8/15,Svc & Disabled 5083,Service Space
,12/9/15,Svc & Disabled 5083,Service Space
,12/9/15,Svc & Disabled 5083,Service Space
,12/9/15,Svc & Disabled 5083,Service Space
,12/11/15,Svc & Disabled 5083,Overtime
,1/6/16,Svc & Disabled 5083,W/C Space/Access - 1DA
,1/8/16,Svc & Disabled 5083,Service Space
,1/14/16,Svc & Disabled 5083,Overtime
,2/2/16,Svc & Disabled 5083,Service Space
,2/3/16,Svc & Disabled 5083,Overtime
,2/15/16,Svc & Disabled 5083,Service Space
,2/15/16,Svc & Disabled 5083,Service Space
,2/16/16,Svc & Disabled 5083,Service Space
,2/16/16,Svc & Disabled 5083,Service Space
,2/16/16,Svc & Disabled 5083,Service Space
,2/16/16,Svc & Disabled 5083,Service Space
,2/24/16,Svc & Disabled 5083,Overtime
,3/5/16,Svc & Disabled 5083,Overtime
,3/7/16,Svc & Disabled 5083,Service Space
,3/7/16,Svc & Disabled 5083,Service Space
,3/7/16,Svc & Disabled 5083,Service Space
,3/15/16,Svc & Disabled 5083,Parking Over Line
,3/24/16,Svc & Disabled 5083,Parking Permit Vio
,4/5/16,Svc & Disabled 5083,Service Space
,4/14/16,Svc & Disabled 5083,Overtime
,4/19/16,Svc & Disabled 5083,Overtime
,4/29/16,Svc & Disabled 5083,Service Space
,4/29/16,Svc & Disabled 5083,W/C Space/Access - 1DA
,5/4/16,Svc & Disabled 5083,W/C Space/Access - 1DA
,8/3/15,Svc & Disabled 5084,Service Space
,8/4/15,Svc & Disabled 5084,Overtime
,8/6/15,Svc & Disabled 5084,Overtime
,8/13/15,Svc & Disabled 5084,Overtime
,8/14/15,Svc & Disabled 5084,Overtime
,8/24/15,Svc & Disabled 5084,Overtime
,8/27/15,Svc & Disabled 5084,Parking Permit Vio
,9/14/15,Svc & Disabled 5084,Overtime
,10/5/15,Svc & Disabled 5084,Parking Permit Vio
,10/20/15,Svc & Disabled 5084,W/C Space/Access - 1DA
,10/28/15,Svc & Disabled 5084,W/C Space/Access - 1DA
,12/2/15,Svc & Disabled 5084,Overtime
,12/3/15,Svc & Disabled 5084,Service Space
,12/11/15,Svc & Disabled 5084,Overtime
,1/5/16,Svc & Disabled 5084,Parking Permit Vio
,1/27/16,Svc & Disabled 5084,Parking Permit Vio
,2/22/16,Svc & Disabled 5084,Overtime
,3/7/16,Svc & Disabled 5084,Meter Violation
,3/7/16,Svc & Disabled 5084,Meter Violation
,3/17/16,Svc & Disabled 5084,Parking Permit Vio
,3/17/16,Svc & Disabled 5084,Parking Permit Vio
,9/1/15,Svc & Disabled 5158,Prohibited Parking
,3/2/16,Svc & Disabled 5158,Overtime
,4/20/16,Svc & Disabled 5158,Overtime
,8/3/15,Svc & Disabled 5161,Service Space
,8/12/15,Svc & Disabled 5161,Overtime
,8/12/15,Svc & Disabled 5161,Service Space
,9/25/15,Svc & Disabled 5161,Meter Violation
,11/17/15,Svc & Disabled 5161,Overtime
,12/1/15,Svc & Disabled 5161,Service Space
,12/2/15,Svc & Disabled 5161,Overtime
,12/9/15,Svc & Disabled 5161,Overtime
,12/11/15,Svc & Disabled 5161,Overtime
,12/15/15,Svc & Disabled 5161,Overtime
,12/15/15,Svc & Disabled 5161,Overtime
,12/15/15,Svc & Disabled 5161,Overtime
,12/15/15,Svc & Disabled 5161,Overtime
,12/15/15,Svc & Disabled 5161,Overtime
,2/3/16,Svc & Disabled 5161,Overtime
,2/3/16,Svc & Disabled 5161,Overtime
,2/4/16,Svc & Disabled 5161,Overtime
,2/10/16,Svc & Disabled 5161,Overtime
,2/10/16,Svc & Disabled 5161,Prohibited Parking
,2/11/16,Svc & Disabled 5161,W/C Space/Access - 1DA
,2/11/16,Svc & Disabled 5161,W/C Space/Access - 1DA
,2/12/16,Svc & Disabled 5161,Service Space
,2/17/16,Svc & Disabled 5161,Overtime
,2/17/16,Svc & Disabled 5161,Overtime
,3/3/16,Svc & Disabled 5161,Service Space
,3/4/16,Svc & Disabled 5161,Meter Violation
,3/16/16,Svc & Disabled 5161,Meter Violation
,4/4/16,Svc & Disabled 5161,W/C Space/Access - 1DA
